country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,,Notes 2000,Source 2000,Notes 2001,Source 2001,Notes 2002,Source 2002,Notes 2003,Source 2003,Notes 2004,Source 2004,Notes 2005,Source 2005,Notes 2006,Source 2006,Notes 2007,Source 2007,Notes 2008,Source 2008,Notes 2009,Source 2009,Notes 2010,Source 2010,Notes 2011,Source 2011,Notes 2012,Source 2012,Notes 2013,Source 2013,Notes 2014,Source 2014,Notes 2015,Source 2015,Notes 2016,Source 2016
Sri Lanka,0.65,0.79,1.05,1.46,1.45,1.79,2.54,3.88,5.8,8.78,12,15,18.29,21.9,25.8,29.99,32.05,10.6,,Telecommunications Regulatory Commission of Sri Lanka.,,Telecommunications Regulatory Commission of Sri Lanka.,,Telecommunications Regulatory Commission of Sri Lanka.,,Telecommunications Regulatory Commission of Sri Lanka.,,Telecommunications Regulatory Commission of Sri Lanka.,,ITU estimate.,,Telecommunications Regulatory Commission of Sri Lanka.,,Telecommunications Regulatory Commission of Sri Lanka,,Telecommunications Regulatory Commission of Sri Lanka,,Telecommunications Regulatory Commission of Sri Lanka,,Telecommunications Regulatory Commission of Sri Lanka,,ITU estimate. ,,ITU estimate.,,ITU estimate.,,Department of Census and Statistics,,ITU estimate.,,ITU Estimate.
St. Helena,5.92,7.99,10.13,12.34,14.62,15.91,17.23,18.57,18.82,19.07,24.94,33,37.6,,,,,10.6,,Cable & Wireless plc. (C&W).,Dec.,Cable & Wireless plc. (C&W).,,Cable & Wireless plc. (C&W).,,Cable & Wireless plc. (C&W).,,Cable & Wireless plc. (C&W).,,Cable & Wireless plc. (C&W).,,Cable & Wireless plc. (C&W).,,Cable & Wireless South Atlantic Ltd,,Cable & Wireless South Atlantic Ltd,,Cable & Wireless South Atlantic Ltd,,Cable & Wireless South Atlantic Ltd.,,Cable & Wireless South Atlantic Ltd.,,ITU estimate.,,,,,,,,
St. Kitts and Nevis,5.86,7.71,21.15,22.97,24.74,34,38.5,43.5,49.2,55.7,63,63.2,64,64.6,68,75.7,76.82,10.6,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Statistics Departments in St. Kitts and Nevis,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ECTEL,,ITU estimate.,,ITU estimate.
St. Lucia,5.09,8.18,14.64,20.98,21.4,21.57,24.5,27.9,30,31,32.5,34,34.82,36,36.6,42.53,46.73,10.6,,,,,,,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,Census.,ITU estimate.,,ITU estimate.,15 years and older. Last 12 months.,"Ministry of the Public Service, Information and Broadcasting.",,ITU estimate.,,ECTEL.,,ITU estimate.,,ITU estimate.
St. Pierre & Miquelon,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,3.25,5.09,5.55,6.46,7.37,9.2,12,16,21,31,33.7,36.7,40,43.5,47.4,51.77,55.57,10.6,"Estimation based on GPRS subscribers, fixed and mobile.",Cable and Wireless (W.I.) Ltd.  (C&W).,"Estimation based on GPRS subscribers, fixed and mobile.",Cable and Wireless (W.I.) Ltd.  (C&W).,"Estimation based on GPRS subscribers, fixed and mobile.",National Telecommunications Regulatory Commission.,Estimate.,National Telecommunications Regulatory Commission.,Estimate.,National Telecommunications Regulatory Commission.,Estimate.,National Telecommunications Regulatory Commission.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ECTEL,,ITU estimate.,,ITU Estimate.
Sudan,0.03,0.14,0.44,0.54,0.79,1.29,,8.66,,,16.7,17.46,21,22.7,24.64,26.61,28,10.6,,,,,,,,,,,,,,,,NTC.,,,,,,ITU estimate.,,Central Bureau of Statistics,Population age 15+.,Central Bureau of Statistics,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.
Suriname,2.51,3.06,4.16,4.72,6.08,6.4,9.5,14.11,21.06,31.36,31.59,32,34.68,37.4,40.08,42.76,45.4,10.6,,Telecommunicatiebedrijf Suriname (TELESUR).,,Telecommunicatiebedrijf Suriname (TELESUR).,,Telecommunicatiebedrijf Suriname (TELESUR).,,Telecommunicatiebedrijf Suriname (TELESUR).,,Telecommunicatiebedrijf Suriname (TELESUR).,,Telecommunicatiebedrijf Suriname (TELESUR).,,ITU estimate.,,Telecommunications Authority Suriname (TAS),,ITU estimate.,,Telecommunications Authority Suriname (TAS),,Telecommunications Authority Suriname (TAS),,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Swaziland,0.93,1.28,1.82,2.44,3.23,3.7,3.7,4.1,6.85,8.94,11.04,18.13,20.78,24.7,26.18,25.64,28.57,10.6,,Swaziland Posts and Telecommunications Corporation (STPC).,,Swaziland Posts and Telecommunications Corporation (STPC).,,Swaziland Posts and Telecommunications Corporation (STPC).,,Swaziland Posts and Telecommunications Corporation (STPC).,,Swaziland Posts and Telecommunications Corporation (STPC).,,ITU estimate.,,Swaziland Posts and Telecommunications Corporation (STPC).,,Swaziland Posts and Telecommunications Corporation,,Swaziland Posts and Telecommunications Corporation,,Swaziland Posts and Telecommunications Corporation,,Swaziland Posts and Telecommunications Corporation,"SwaziMTN 3G Network
& SPTC 1x EV DO + ISPs
Networks +ISPs
",Swaziland Posts and Telecommunications Corporation,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
Sweden,45.69,51.77,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.77,93.18,94.78,92.52,90.61,89.65,10.6,,Swedish Institute for Transport and Communications Analysis.,,Swedish Institute for Transport and Communications Analysis.,"Population age 16-74, in the last 3 months.",Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-75.,Swedish Post and Telecom Agency,Population age 16-75.,Swedish Post and Telecom Agency,Population age 16-75.,Swedish Post and Telecom Agency, Users in the last 3 months. Age 16-74.,Eurostat., Users in the last 3 months.,Eurostat.,Population age 16-74.,Eurostat.,Population age 16-74.,Eurostat,Population age 16-74.,Statistics Sweden.,,Statistics Sweden.
Switzerland,47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.19,85.2,86.34,87.4,87.48,89.13,10.6,In the last 6 months. Population age 14+,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Office fédéral de la statistique.,In the last 6 months. Population age 14+.,Swiss Federal Statistical Office,In the last 6 months. Population age 14+.,Swiss Federal Statistical Office,In the last 6 months. Population age 14+.,Swiss Federal Statistical Office,In the last 6 months. Population age 14+.,Swiss Federal Statistical Office,In the last 6 months. Population age 14+.,Swiss Federal Statistical Office,,Swiss Federal Statistical Office.
Syria,0.18,0.35,2.09,3.4,4.32,5.65,7.83,11.5,14,17.3,20.7,22.5,24.3,26.2,28.09,29.98,31.87,10.6,,,,,,,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,Syrian Telecommunication Establishment,,Syrian Telecommunication Establishment,,Syrian Telecommunication Establishment,Estimate.,Syrian Telecommunication Establishment,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU estimate.,,ITU Estimate.
